Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,GA,2010,"12        ",Male,18,Right-Handed,182,30,189,2,Car,11,3.46,,"Football (American)",100,0,250,,750,1000,30,"Same length",10,11,"Ring finger",October,Fall,No,No,Meat,Water,History,7,5,6,"Yes - other","Text messaging",100,150,40,1,1,20,15,12,15,30,25,24,0,15,Some,"Graduate degree","Rap/Hip hop","Super strength",Rich,"Sports person","International aid"
USA,IN,2010,"12        ",Female,18,Right-Handed,170,24,165,2,Car,7,0.296,31,"Martial Arts",1000,1000,800,,900,1000,24,"Same length",78,80,"Ring finger",June,Spring,No,No,"Rice/Noodle dishes",Water,Art,5,10,4,"Yes - broadband connection","Text messaging",20,25,20,3,15,10,0,20,20,25,20,1,0,5,Some,"Graduate degree",Other,"Super strength",Healthy,"Musician or singer",Health
USA,IN,2010,"12        ",Male,16,,178,28,176,1,Car,5,.278,37,Baseball/Softball,760,440,425,,195,605,28,"Same length",80,80,"Same length",May,Winter,No,No,Pizza/Pasta,Milk,,7,7,4,"Yes - broadband connection","Text messaging",350,400,20,2,5,15,10,12,5,100,12,5,2,7,"Very little","Graduate degree",Other,"Super strength",Happy,Friend,"Arts, culture, sports"
USA,CO,2010,"12        ",Male,17,Ambidextrous,186,26,183,1,Car,7,0.214,28,"Football (American)",551,551,460,,405,500,27,"Left foot",78,83,"Ring finger",April,Fall,No,No,Seafood,"Sports drink","Mathematics and statistics",7,10,4,"Yes - broadband connection","Text messaging",250,240,6,1,16,4,15,2,3,5,7,3,0,4,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Community leader or elder","Arts, culture, sports"
USA,IN,2010,"12        ",Male,16,Right-Handed,183,28,178,1,Car,10,.238,34,Golf,800,800,600,,1000,1000,28,"Same length",80,90,"Ring finger",December,Summer,No,No,Breads/Sandwiches,Tea,Art,6,10,3,"Yes - other","Text messaging",69,70,15,2,5,2,7,0,7,5,10,0,2,1,"A lot","Graduate degree",Techno/Electronic,"Freeze time",Healthy,"Sports person",Environment
USA,AZ,2010,"12        ",Male,17,Right-Handed,185.4,30.5,185,1,Car,8,.234,39,Baseball/Softball,578,316,235,,481,642,30,"Right foot",7.9,8.2,"Ring finger",March,Winter,No,No,Meat,"Sports drink","Social studies",6.5,9,4,"Yes - broadband connection","Text messaging",100,100,15,.25,1,5,7,7,10,5,11,4.5,10,3,"Very little","Undergraduate degree","Rap/Hip hop","Freeze time",Rich,"Sports person","Arts, culture, sports"
USA,PA,2010,"12        ",Male,17,Right-Handed,185,27,188,2,Car,12,.294,40,Tennis,834,749,620,,781,786,27,"Same length",100,108,"Ring finger",September,Fall,Yes,No,Pizza/Pasta,Juice,"Social studies",6,9,4,"Yes - broadband connection","Text messaging",30,35,10,1,25,15,15,2,10,5,35,6,30,7,"A lot","Graduate degree",Pop,Telepathy,Famous,Relative,Environment
USA,CA,2010,"12        ",Female,96,Ambidextrous,245,40,260,6,"Rail (Train/Tram/Subway)",45,12,300,None,0,0,0,,1000,1000,30,"Right foot",29,29,"Same length",August,Fall,Yes,Yes,Seafood,"Energy drink",Geography,0,12,17,"No internet connection","Internet chat or instant messaging",4000,0,25,12,0,0,0,80,20,13,15,3,0,0,"A lot","Less than high school","Heavy metal",Telepathy,Rich,Actor,"Arts, culture, sports"
USA,FL,2010,"12        ",Male,16,Right-Handed,167,25,165,1,Car,13,.310,40,Soccer,900,800,850,,600,550,26,"Left foot",68,69,"Ring finger",November,Fall,No,No,Poultry,Water,Music,9,8,3,"Yes - broadband connection","Text messaging",127,128,8,2,10,5,12,5,6,8,9,10,0,4,"A lot","Graduate degree","Rock and roll",Fly,Healthy,"Coach or club leader",Health
USA,SC,2010,"12        ",Male,18,Right-Handed,190,30,190,1,Car,9,0.281,"30 ",Swimming,914,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2010,"12        ",Male,18,Right-Handed,168,24,169,1,Car,20,.265,41,Baseball/Softball,100,100,100,,1000,1000,24,"Same length",75,68,"Index finger",March,Summer,No,No,Meat,"Soft drink (caffeinated)",Other,7,10,4,"Yes - broadband connection","Cell phone",50,50,20,1,0,2,15,0,0,30,5,10,0,2,None,"Graduate degree","Rap/Hip hop","Super strength",Happy,Friend,"Wildlife, animals"
USA,PA,2010,"12        ",Female,18,Right-Handed,160,23,158,1,Car,7,.25,48,Swimming,50,50,200,,1000,1000,23,"Same length",6.5,6.75,"Ring finger",March,Summer,Yes,No,Pizza/Pasta,Tea,Art,8,9,3,"Yes - broadband connection","Text messaging",50,50,20,2,1,40,3,1,2,60,5,4,0,2,None,"Graduate degree",Pop,Invisibility,Happy,Relative,"Wildlife, animals"
USA,GA,2010,"12        ",Female,18,Right-Handed,105,23,178,1,Car,5,,38,Baseball/Softball,1000,50,100,,2,0,24,"Left foot",8.5,8,"Index finger",June,Summer,Yes,No,Pizza/Pasta,Water,Other,8,6,5,"Yes - other","Cell phone",200,250,2,10,4,6,24,0,8,26,0,48,10,5,"Very little",Other,"Rhythm and blues (R&B)",Telepathy,Happy,Relative,"Education/Youth development"
USA,GA,2010,"12        ",Male,17,Right-Handed,127,26,182,1,Bus,30,.343,49,Soccer,503,481,529,,727,845,27,"Left foot",9,8,"Index finger",July,Winter,No,No,Pizza/Pasta,Tea,"Computers and technology",10,8,5,"Yes - other",Other,0,0,4,5,3,7,2,8,7,0,5,8,0,6,Some,"High school","Heavy metal",Invisibility,Healthy,Relative,Other
USA,FL,2010,"12        ",Male,17,Right-Handed,182,26,183,1,Car,40,.661,,Basketball,250,250,250,,850,850,27,"Left foot",8,7.5,"Ring finger",February,Winter,Yes,No,Pizza/Pasta,Water,Music,6.5,9,4,"Yes - broadband connection","Text messaging",350,350,10,5,4,2,8,4,1,10,10,8,8,0,Some,"Graduate degree","Rap/Hip hop",Invisibility,Famous,"Sports person","Education/Youth development"
USA,CA,2010,"12        ",Male,17,Right-Handed,184,27,182,1,Car,7,0.281,56,Swimming,500,500,500,,1000,1000,27,"Same length",80,85,"Ring finger",May,Winter,No,No,Pizza/Pasta,Water,English,5,10,4,"Yes - broadband connection","Cell phone",15,15,4,0.5,15,2,0.5,0,2,1,10,10,15,2,"A lot","Graduate degree",Pop,"Super strength",Happy,"Religious figure","Education/Youth development"
USA,AZ,2010,"12        ",Female,17,Right-Handed,,,,2,,5,.406,30,Other,1000,1000,1000,,750,750,,,,,"Ring finger",December,Spring,Yes,No,Soups,Water,Science,8,10,4,"Yes - broadband connection","Text messaging",75,75,15,1,10,2,5,0,5,8,1,5,6,6,"A lot","Graduate degree",Other,Fly,Happy,Relative,"Wildlife, animals"
USA,PA,2010,"12        ",Male,18,Left-Handed,180,28,27.5,1,Walk,4,.297,54,Bowling,668,642,754,,107,829,27.5,"Right foot",7.7,8,"Ring finger",September,Winter,No,Yes,"Rice/Noodle dishes","Powdered drink",Art,6,10,3,"Yes - broadband connection","Text messaging",200,200,8,2,4,2,4,8,2,2,3,1,0,1,"A lot","Less than high school","Rhythm and blues (R&B)",Fly,Happy,"Sports person","Education/Youth development"
USA,SC,2010,"12        ",Male,18,Ambidextrous,176,36,188,3,Car,10,.32,32,"Martial Arts",32,43,48,,80,123,10,"Left foot",7,7,"Same length",June,Fall,No,No,Poultry,"Energy drink","Physical education",4,4,2,"Yes - other","Text messaging",100,88,6,2,0,0,3,0,4,9,4,7,0,0,Some,"Undergraduate degree","Heavy metal","Freeze time",Rich,"Musician or singer","Wildlife, animals"
USA,CA,2010,"12        ",Female,18,Right-Handed,160,22,148,2,Walk,3,.281,40,Dancing,300,300,500,,1000,1000,24,"Left foot",70,70,"Same length",March,Summer,Yes,No,"No favorite",Water,Music,6,10,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",32,23,12,1,15,7,0,0,21,21,50,0,0,0,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,"Religious figure",Religious
USA,GA,2010,"12        ",Male,17,Right-Handed,180,29,198,1,Car,10,0.235,34,Soccer,500,500,250,,0,240,28,"Right foot",100,110,"Ring finger",April,Spring,Yes,No,Seafood,"Sports drink",Art,6,7,5,"Yes - broadband connection","Text messaging",60,80,6,1,0,50,50,4,2,5,1,4,6,5,Some,"Some college","Heavy metal","Freeze time",Healthy,"Religious figure","Wildlife, animals"
USA,IN,2010,"12        ",Male,17,Right-Handed,167,21.5,171,2,Car,15,.278,37,Other,750,200,500,,950,1000,22.5,"Left foot",70,75,"Ring finger",May,Fall,No,No,"No favorite","Soft drink (caffeinated)","Social studies",8,4,4,"Yes - broadband connection","In person",250,260,100,2,5,20,60,1,1,100,10,30,30,3,"Very little","Graduate degree","Rhythm and blues (R&B)",Invisibility,Rich,"Business person","International aid"
USA,SC,2010,"12        ",Female,17,Right-Handed,170,27,36,1,Bus,15,3,2,Basketball,5,5,5,,1000,1000,27,"Right foot",3,5,"Ring finger",April,Summer,Yes,No,"No favorite","Sports drink",Other,8,18,7,"Yes - broadband connection","Text messaging",200,250,10,12,1,24,4,0,6,24,24,8,0,1,None,"Undergraduate degree","Rap/Hip hop",Telepathy,Happy,Relative,Other
USA,SC,2010,"12        ",Female,17,Right-Handed,120,30,15,1,Bus,20,.389,46,Baseball/Softball,1000,999,999,,999,999,15,"Left foot",12,11,"Index finger",December,Fall,No,No,Desserts,Juice,Languages,8,10,3,"Yes - broadband connection","Cell phone",15,30,,,,,,,,,,,,,,,,,,,
USA,IN,2010,"12        ",Female,17,Right-Handed,162,21,156.5,1,Car,15,.316,44,Swimming,497,497,198,,765,765,22.5,"Left foot",70,65,"Index finger",July,Fall,Yes,No,Pizza/Pasta,"Sports drink",History,6,9,4,"Yes - broadband connection","Text messaging",30,25,3,1,8,3,1,0,2,2,2,5,4,2,"Very little","Graduate degree",Pop,Telepathy,Happy,"Doctor or nurse",Health
USA,SC,2010,"12        ",Female,16,Left-Handed,160,22,,1,Car,1,.365,42,Dancing,396,385,,,,,23,"Left foot",80,80,"Same length",December,Summer,Yes,No,Pizza/Pasta,"Soft drink (caffeinated)",Science,7,9,4,"Yes - broadband connection","In person",400,400,,,,,,,,,,,,,Some,"Graduate degree",Pop,Telepathy,Happy,Relative,Health
USA,GA,2010,"12        ",Female,17,Right-Handed,166,22,152,2,Car,30,.371,41,Dancing,866,209,556,,1000,1000,21.5,"Right foot",75,68,"Index finger",January,Fall,Yes,No,Desserts,Water,Languages,6.5,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",9,16,48,3,39,6,1,0,5,8,49,0,0,1,"A lot","Graduate degree",Pop,"Freeze time",Happy,Relative,"Education/Youth development"
USA,FL,2010,"12        ",Female,18,Right-Handed,164,25,166,1,Car,15,0.234,28,Other,800,700,600,,900,900,24,"Left foot",80,75,"Index finger",November,Summer,Yes,No,Meat,Water,Music,5,7,8,"Yes - broadband connection","Text messaging",100,108,6,1,9,10,10,0,8,15,10,2,0,3,"A lot","Graduate degree",Other,Fly,Happy,Friend,Religious
USA,PA,2010,"12        ",Female,18,Right-Handed,160,23,161,1,Car,15,.352,45,Baseball/Softball,0,500,600,,1000,1000,23,"Same length",70,70,"Same length",January,Summer,Yes,No,Poultry,"Soft drink (caffeinated)","Physical education",7,10,4,"Yes - broadband connection","Text messaging",110,100,10,1,1,6,8,1,0,24,5,3,8,5,"Very little","Some college","Rap/Hip hop",Fly,Healthy,"Religious figure","Wildlife, animals"
USA,SC,2010,"12        ",Female,16,Right-Handed,165,23,164,2,Bus,15,.452,50,Dancing,701,717,1000,,278,239,22,"Right foot",82,73,"Index finger",November,Fall,No,No,Pizza/Pasta,"Soft drink (caffeinated)","Mathematics and statistics",6,8,5,"Yes - other","Cell phone",250,270,5,10,15,7,0,0,1,35,5,5,20,3,"A lot",Other,Country,Telepathy,Happy,Relative,Health
USA,CA,2010,"12        ",Female,17,Left-Handed,162.5,24,170,1,Car,15,.534,41,Other,600,600,600,,1000,1000,24.5,"Left foot",75,75,"Same length",January,Winter,No,No,"Rice/Noodle dishes",Water,Art,4,8,4,"Yes - broadband connection","Text messaging",2,2,8,0,50,24,22,20,5,2,21,30,0,7,"A lot","Graduate degree",Other,"Freeze time",Happy,Relative,Environment
USA,CA,2010,"12        ",Female,18,Right-Handed,174,24,167,1,Car,15,0.324,53,Walking/Hiking,1000,1000,1000,,1000,1000,25,"Left foot",85,87,"Ring finger",March,Spring,Yes,No,Meat,Water,Other,7.5,9,3,"Yes - broadband connection","Internet chat or instant messaging",2,2,20,15,14,25,7,0,5,60,7,7,4,2,"Very little","Graduate degree",Other,Invisibility,Healthy,Politician,Health
USA,GA,2010,"12        ",Female,17,Right-Handed,90,23,96,2,Car,10,0.298,,Other,321,374,353,,1000,797,23,"Same length",64,67,"Ring finger",August,Summer,No,No,Fruit,Tea,"Computers and technology",6,7,4,"Yes - broadband connection","Text messaging",30,30,35,2,5,0,1,1,1,2,6,0,25,3,Some,"Graduate degree",Country,Invisibility,Healthy,Teacher,"Wildlife, animals"
USA,AL,2010,"12        ",Male,17,Right-Handed,186,32,189,1,Car,9,.109,27,Basketball,0,0,0,,1000,1000,32,"Left foot",8,8,"Same length",February,Spring,No,No,Pizza/Pasta,"Energy drink","Computers and technology",10,14,4,"Yes - dial-up connection","Myspace, Facebook, other social networking sites, or blog",25,0,25,5,5,5,5,1,0,0,5,10,0,0,"A lot","Graduate degree",Techno/Electronic,Fly,Happy,"Sports person",Religious
USA,CA,2010,"12        ",Male,17,Right-Handed,172,23,170,3,Car,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2010,"12        ",Female,17,Right-Handed,173,25,170,1,Car,10,.344,34,Baseball/Softball,588,422,390,,840,775,25,"Same length",98,106,"Ring finger",June,Spring,No,No,Desserts,Water,Art,7,10,5,"Yes - broadband connection","In person",0,0,5,0,10,7,8,0,1,0,35,3,0,1,Some,"Undergraduate degree",Pop,"Freeze time",Happy,Teacher,"International aid"
USA,IN,2010,"12        ",Male,18,Ambidextrous,171,24,163,2,Car,15,.406,40,Golf,500,500,500,,750,750,24,"Same length",80,75,"Index finger",September,Fall,No,No,Fruit,Tea,"Social studies",7,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",5,5,20,1,14,1,20,3,5,2,8,2,6,0,Some,"Graduate degree","Rap/Hip hop",Fly,Happy,"Sports person","Arts, culture, sports"
USA,AL,2010,"12        ",Female,18,Right-Handed,167,27,165.3,1,Car,15,,,Running/Jogging,6,5,4,,1,2,26,"Right foot",8.3,8.8,"Ring finger",September,Summer,No,No,Pizza/Pasta,Water,"Physical education",7,6,5,"Yes - broadband connection","Text messaging",65,70,70,4,3,2,3,0,10,10,13,8,0,0,Some,"Graduate degree","Rock and roll",Telepathy,Happy,Actor,"Wildlife, animals"
USA,SC,2010,"12        ",Female,18,Right-Handed,159,23,160,2,Bus,20,0.313,41,Dancing,631,642,533,,1000,1000,24,"Left foot",60,70,"Ring finger",November,Spring,No,No,Fruit,,Music,6,12,6,"Yes - other","Cell phone",358,358,1,10,5,25,0,0,68,140,68,10,5,5,"A lot","Graduate degree",Country,"Freeze time",Happy,"Musician or singer",Health
USA,SC,2010,"12        ",Female,17,Left-Handed,162,23,174,1,Car,15,0.531,47,Swimming,800,700,900,,200,100,22,"Right foot",7,6.5,"Index finger",December,Fall,No,No,Pizza/Pasta,Water,"Computers and technology",6,8,2,"Yes - broadband connection","In person",15,17,10,2,3,6,5,2,1,2,2,8,20,3,Some,Other,Pop,Telepathy,Happy,Relative,"International aid"
USA,CO,2010,"12        ",Female,16,Right-Handed,164,25,162,1,Car,8,.263,40,Bowling,850,900,800,,900,500,24.5,"Right foot",69,69,"Same length",February,Fall,Yes,No,Fruit,Water,"Mathematics and statistics",7.5,8,4,"Yes - broadband connection","Cell phone",15,20,15,2,25,35,5.5,.5,.2,1,1,2,3,2,"A lot","Graduate degree",Pop,Fly,Happy,Relative,Environment
USA,CA,2010,"12        ",Male,17,Right-Handed,177.8,30.48,182.9,1,Car,15,.218,43,Basketball,267,576,693,,999,1000,30.48,"Same length",80,80,"Same length",June,Summer,Yes,No,"Rice/Noodle dishes","Sports drink","Physical education",8,11,9,"Yes - broadband connection","Text messaging",100,101,40,0,6,2,30,5,0,30,3,50,0,1,"Very little","Graduate degree",Other,Fly,Rich,"Sports person",Health
USA,IN,2010,"12        ",Female,17,Right-Handed,157,22,151,1,Car,15,0.524,35,Other,578,690,775,,1000,1000,22,"Same length",70,65,"Index finger",May,Summer,Yes,No,Meat,Water,Art,6,9,4,"Yes - broadband connection",,100,100,30,2,2,30,0,5,30,30,30,15,20,0,Some,"Graduate degree",Other,Fly,Happy,"Musician or singer",
USA,FL,2010,"12        ",Female,17,Right-Handed,171.5,24.5,173,1.5,Car,40,.37,,Dancing,251,503,727,,219,374,24,"Right foot",80,88,"Index finger",July,Spring,No,No,Breads/Sandwiches,Water,"Social studies",7,9,4,"Yes - broadband connection","In person",10,10,8,.5,30,5,5,0,10,2.5,30,0,0,.5,Some,"Graduate degree",Techno/Electronic,"Freeze time",Happy,Teacher,"Arts, culture, sports"
USA,SC,2010,"12        ",Female,17,Right-Handed,153,25,137,1,Car,6,0.375,31,None,497,364,888,,1000,652,25,"Right foot",75,71,"Ring finger",February,Fall,Yes,No,Desserts,Water,Science,8,9,3,"Yes - other","Myspace, Facebook, other social networking sites, or blog",0,0,15,0,6,5,2,3,7,0,10,22,0,7,"A lot","Some college","Rap/Hip hop",Invisibility,Happy,Friend,"Education/Youth development"
USA,CA,2010,"12        ",Male,17,Right-Handed,173,26,178,2,Car,10,.312,35,Baseball/Softball,800,800,600,,800,800,26,"Same length",90,80,"Index finger",October,Fall,No,No,Meat,"Soft drink (caffeinated)","Mathematics and statistics",7,9,4,"Yes - dial-up connection","Internet chat or instant messaging",7,6,15,1,16,10,1,0,7,1,7,10,0,2,"A lot","Graduate degree","Rock and roll",Telepathy,Happy,Politician,"Education/Youth development"
USA,PA,2010,"12        ",Male,18,Right-Handed,185,26,195,1,Walk,4,.281,42,Basketball,660,700,100,,900,900,25,"Right foot",10.6,11.5,"Ring finger",June,Summer,No,No,Meat,"Sports drink",History,6,12,3,"Yes - broadband connection","In person",30,30,40,5,15,15,40,30,10,2,25,25,0,2,Some,"Graduate degree","Rap/Hip hop","Freeze time",Happy,"Sports person","Education/Youth development"
USA,PA,2010,"12        ",Female,17,Right-Handed,175,24,165,2,Car,9,0.389,55,Tennis,674,717,850,,706,695,24,"Same length",76,66,"Index finger",March,Fall,No,No,Breads/Sandwiches,Tea,Science,7,11,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",18,17,4,.25,25,6,1,0,4,2,6,1,0,2,"A lot","Graduate degree",Other,Telepathy,Happy,"Musician or singer","Education/Youth development"
USA,PA,2010,"12        ",Female,17,Right-Handed,175,23,171,2,Car,9,0.297,34,Athletics,348,444,171,,882,743,24,"Right foot",90,100,"Ring finger",June,Fall,No,No,Breads/Sandwiches,Juice,English,6,10,5,"Yes - broadband connection","Cell phone",20,25,5,.5,15,2,12,0,2,2,10,2,12,1,"A lot","Graduate degree",Other,Telepathy,Happy,Other,"International aid"
USA,CA,2010,"12        ",Female,17,Right-Handed,57,12,58,1,Car,5,.547,62,Baseball/Softball,2,8,10,,10,10,11,"Right foot",40,35,"Same length",March,Spring,No,No,Breads/Sandwiches,Water,Science,4,8,5,"Yes - broadband connection","Text messaging",500,500,2,,,,,,,,,,,,,,,,,,
USA,AZ,2010,"12        ",Female,18,Right-Handed,,,,1,Car,7,.4,44,Athletics,750,600,800,,700,700,,"Same length",,,"Same length",September,Spring,No,No,Meat,Juice,Science,7,8,4,"Yes - broadband connection","In person",12,13,15,1,3,2,12,0,5,2,5,5,15,0,"Very little","Graduate degree",Other,Fly,Happy,Other,"Wildlife, animals"
USA,GA,2010,"12        ",Female,17,Right-Handed,91,20,153,1,Car,4,0.397,12,Walking/Hiking,500,750,750,,1000,1000,20,"Same length",6.5,6.0,"Index finger",August,Winter,Yes,No,Meat,"Powdered drink",English,7,9,5,"Yes - other","Myspace, Facebook, other social networking sites, or blog",150,150,10,2,4,7,2,1,5,10,10,4,2,3,Some,"Graduate degree","Punk rock","Freeze time",Happy,Relative,Health
USA,AZ,2010,"12        ",Male,15,Right-Handed,160,24,163,1,Car,25,0.310,41,Athletics,642,717,679,,631,658,24,"Same length",70,70,"Same length",December,Winter,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",6,9,5,"Yes - other","In person",2,2,2,1.5,25,6,4,0,0,1,10,4,0,1,"A lot","Graduate degree",Other,Telepathy,Healthy,Friend,Religious
USA,CA,2010,"12        ",Female,18,Right-Handed,167.7,22.86,167,2,Car,5,.407,.49,Dancing,1000,1000,1000,,700,1000,,,80,78,"Index finger",March,Spring,No,No,Desserts,Water,Other,8,"10 ",6,"Yes - other","Internet chat or instant messaging",6,6,10,50,14,20,7,0,4,84,35,0,8,7,Some,"Undergraduate degree","Rap/Hip hop",Telepathy,Happy,Other,Health
USA,PA,2010,"12        ",Male,18,Right-Handed,168,24,169,1,Car,20,.265,41,Baseball/Softball,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,PA,2010,"12        ",Female,18,Right-Handed,198.2,66.04,421.6,1,Car,3,0.456,.567,Running/Jogging,300,600,620,,800,900,66.04,"Same length",100,100,"Same length",January,Summer,No,No,Desserts,Water,"Physical education",7,8,3,"Yes - broadband connection","Text messaging",50,50,8,3,7,7,20,0,3,112,2,3,0,5,Some,"Graduate degree",Pop,Fly,Happy,"Religious figure",Religious
USA,CA,2010,"12        ",Male,17,Right-Handed,190,,30,3,Car,20,.145,7,Swimming,1000,1000,1000,,0,0,30,"Same length",102,102,"Same length",March,Summer,Yes,No,"Rice/Noodle dishes",Water,Science,6,10,6,"No internet connection","In person",0,0,1,.1,50,22,18,6,.01,.001,3,0,0,1,"A lot",Other,Classical,"Freeze time",Healthy,Relative,"Education/Youth development"
USA,SC,2010,"12        ",Male,18,Right-Handed,183,25,188,1,Car,3,0.39,50,Other,500,600,1000,,1000,1000,24,"Right foot",9.5,8,"Index finger",February,Fall,No,No,Meat,"Sports drink","Physical education",8,11,4,"Yes - dial-up connection","Text messaging",10,30,10,2,3,5,11,7,4,24,2,3,0,2,Some,"Undergraduate degree","Rap/Hip hop",Fly,Healthy,"Sports person","Arts, culture, sports"
USA,PA,2010,"12        ",Male,17,Right-Handed,171,25,170,1,Bus,55,.308,48,Soccer,300,200,100,,100,800,25,"Same length",80,87,"Ring finger",June,Summer,Yes,No,Breads/Sandwiches,Milk,Music,8,11,4,"Yes - broadband connection","In person",3,4,.5,2,7,2,1,1,4,3.5,21,1,1,1,Some,"Graduate degree",Country,Telepathy,Rich,Relative,Health
